Date,IBM,MMM,INTC,DIS,XOM,JPM,HD,GM,AAPL,NKE,MSFT,JNJ,VZ,PFE,MCD,WMT,MRK,UNH,CSCO,KO,TRV,GS,AXP,V,PG,BA,CAT,RTX,DOW,CVX,DJIA
1962-07-30,0.413213,null,null,0.026134,0.014401,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003541,null,null,null,null,0.010295,0.120405,0.111132,null,null,0.051558,null
1962-07-31,0.412812,null,null,0.026374,0.01447,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003615,null,null,null,null,0.010276,0.121892,0.113364,null,null,0.053088,null
1962-08-01,0.401345,null,null,0.026374,0.014367,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003552,null,null,null,null,0.010221,0.121892,0.112918,null,null,0.0525,null
1962-08-02,0.411479,null,null,0.027093,0.01447,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003625,null,null,null,null,0.01035,0.121892,0.112918,null,null,0.052617,null
1962-08-03,0.410679,null,null,0.026614,0.014505,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003646,null,null,null,null,0.010295,0.121892,0.114257,null,null,0.052853,null
1962-08-06,0.405345,null,null,0.027333,0.014367,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003583,null,null,null,null,0.01024,0.115574,0.115149,null,null,0.052853,null
1962-08-07,0.398224,null,null,0.027333,0.014298,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003541,null,null,null,null,0.010092,0.114088,0.115595,null,null,0.053447,null
1962-08-08,0.407293,null,null,0.027813,0.01443,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003531,null,null,null,null,0.010129,0.117061,0.11381,null,null,0.053209,null
1962-08-09,0.401691,null,null,0.027813,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003488,null,null,null,null,0.010036,0.115574,0.112918,null,null,0.053328,null
1962-08-10,0.400891,null,null,0.027333,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003509,null,null,null,null,0.010129,0.114831,0.112471,null,null,0.053684,null
1962-08-13,0.404092,null,null,0.027213,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003488,null,null,null,null,0.010092,0.11709,0.111579,null,null,0.053328,null
1962-08-14,0.411827,null,null,0.027573,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003573,null,null,null,null,0.010184,0.120855,0.112471,null,null,0.053684,null
1962-08-15,0.41236,null,null,0.027693,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003625,null,null,null,null,0.010221,0.121608,0.120505,null,null,0.053922,null
1962-08-16,0.412093,null,null,0.028052,0.01457,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003604,null,null,null,null,0.010276,0.126502,0.120505,null,null,0.05404,null
1962-08-17,0.415561,null,null,0.028772,0.01464,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003604,null,null,null,null,0.010258,0.13102,0.120505,null,null,0.054278,null
1962-08-20,0.420095,null,null,0.03021,0.01471,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003646,null,null,null,null,0.01035,0.126879,0.120059,null,null,0.055109,null
1962-08-21,0.419029,null,null,0.03021,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003646,null,null,null,null,0.010276,0.129514,0.120059,null,null,0.054872,null
1962-08-22,0.436366,null,null,0.03057,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003636,null,null,null,null,0.01035,0.129514,0.12229,null,null,0.055109,null
1962-08-23,0.437967,null,null,0.03009,0.01464,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003652,null,null,null,null,0.010406,0.127632,0.123629,null,null,0.054872,null
1962-08-24,0.436366,null,null,0.031049,0.01457,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003652,null,null,null,null,0.010313,0.126502,0.124968,null,null,0.055109,null
1962-08-27,0.435299,null,null,0.03057,0.014605,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003625,null,null,null,null,0.010276,0.12462,0.126307,null,null,0.055109,null
1962-08-28,0.419828,null,null,0.029371,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003573,null,null,null,null,0.010129,0.121984,0.124968,null,null,0.054634,null
1962-08-29,0.417161,null,null,0.03021,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003541,null,null,null,null,0.010166,0.122361,0.124968,null,null,0.054397,null
1962-08-30,0.413694,null,null,0.029731,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003583,null,null,null,null,0.010184,0.119725,0.124968,null,null,0.054634,null
1962-08-31,0.422763,null,null,0.029971,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003588,null,null,null,null,0.010184,0.121984,0.125414,null,null,0.055228,null
1962-09-04,0.413427,null,null,0.029131,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003562,null,null,null,null,0.010092,0.119349,0.124075,null,null,0.055228,null
1962-09-05,0.408626,null,null,0.028412,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003562,null,null,null,null,0.009796,0.119725,0.120951,null,null,0.055228,null
1962-09-06,0.413961,null,null,0.028772,0.014465,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003536,null,null,null,null,0.00974,0.120102,0.120951,null,null,0.055466,null
1962-09-07,0.407826,null,null,0.028412,0.014535,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003552,null,null,null,null,0.009777,0.119725,0.122736,null,null,0.05606,null
1962-09-10,0.40996,null,null,0.028052,0.01457,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003578,null,null,null,null,0.009833,0.120102,0.120505,null,null,0.056416,null
1962-09-11,0.407559,null,null,0.028389,0.014605,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003587,null,null,null,null,0.009944,0.123867,0.120951,null,null,0.056653,null
1962-09-12,0.409293,null,null,0.02863,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003598,null,null,null,null,0.009981,0.123114,0.121398,null,null,0.056772,null
1962-09-13,0.40916,null,null,0.028389,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003566,null,null,null,null,0.009833,0.123114,0.124522,null,null,0.056891,null
1962-09-14,0.414228,null,null,0.027788,0.01478,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003566,null,null,null,null,0.009888,0.123867,0.120505,null,null,0.05701,null
1962-09-17,0.421429,null,null,0.027427,0.01478,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003566,null,null,null,null,0.010055,0.122737,0.120059,null,null,0.056891,null
1962-09-18,0.418228,null,null,0.027427,0.01485,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003513,null,null,null,null,0.009962,0.120478,0.121844,null,null,0.05701,null
1962-09-19,0.412093,null,null,0.027668,0.014815,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003503,null,null,null,null,0.009999,0.121231,0.120505,null,null,0.057366,null
1962-09-20,0.40836,null,null,0.027307,0.014919,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.00346,null,null,null,null,0.009925,0.118972,0.121844,null,null,0.05701,null
1962-09-21,0.401958,null,null,0.026465,0.014815,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003386,null,null,null,null,0.009537,0.117466,0.120505,null,null,0.055822,null
1962-09-24,0.386221,null,null,0.025984,0.014605,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.00338,null,null,null,null,0.009315,0.113701,0.117381,null,null,0.053684,null
1962-09-25,0.393956,null,null,0.025743,0.014465,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003354,null,null,null,null,0.009315,0.115208,0.119166,null,null,0.054278,null
1962-09-26,0.379286,null,null,0.025502,0.014256,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003312,null,null,null,null,0.009057,0.114831,0.115595,null,null,0.053209,null
1962-09-27,0.373418,null,null,0.025262,0.014256,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003312,null,null,null,null,0.008983,0.114831,0.11381,null,null,0.05404,null
1962-09-28,0.377152,null,null,0.02466,0.014395,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003333,null,null,null,null,0.009057,0.114454,0.112471,null,null,0.05404,null
1962-10-01,0.363149,null,null,0.024059,0.014325,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003296,null,null,null,null,0.00902,0.110313,0.112025,null,null,0.053922,null
1962-10-02,0.373818,null,null,0.02454,0.014256,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003322,null,null,null,null,0.009075,0.112572,0.112471,null,null,0.053565,null
1962-10-03,0.371818,null,null,0.025021,0.014395,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003402,null,null,null,null,0.009131,0.111442,0.113364,null,null,0.053684,null
1962-10-04,0.381687,null,null,0.02466,0.0145,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003407,null,null,null,null,0.009241,0.114454,0.116042,null,null,0.053803,null
1962-10-05,0.384354,null,null,0.025021,0.01464,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003449,null,null,null,null,0.009315,0.117843,0.115149,null,null,0.054397,null
1962-10-08,0.383821,null,null,0.025021,0.014675,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003444,null,null,null,null,0.009315,0.118972,0.114703,null,null,0.054872,null
1962-10-09,0.390755,null,null,0.025142,0.01478,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003481,null,null,null,null,0.00926,0.118596,0.112918,null,null,0.054634,null
1962-10-10,0.383154,null,null,0.02442,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.00346,null,null,null,null,0.009315,0.117466,0.116042,null,null,0.055466,null
1962-10-11,0.37982,null,null,0.02454,0.01471,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.00346,null,null,null,null,0.009352,0.11596,0.11381,null,null,0.055347,null
1962-10-12,0.379019,null,null,0.024299,0.014605,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003439,null,null,null,null,0.009334,0.115584,0.112918,null,null,0.055703,null
1962-10-15,0.391556,null,null,0.024299,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003439,null,null,null,null,0.009389,0.11709,0.117381,null,null,0.056535,null
1962-10-16,0.38142,null,null,0.02442,0.01478,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003439,null,null,null,null,0.009445,0.116337,0.116481,null,null,0.056416,null
1962-10-17,0.385688,null,null,0.02442,0.014745,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003434,null,null,null,null,0.009352,0.11596,0.117381,null,null,0.055822,null
1962-10-18,0.378886,null,null,0.024179,0.014605,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003396,null,null,null,null,0.009073,0.113325,0.115132,null,null,0.054634,null
1962-10-19,0.371418,null,null,0.023578,0.014465,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003285,null,null,null,null,0.009092,0.111442,0.111534,null,null,0.053922,null
1962-10-22,0.36595,null,null,0.022495,0.014151,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003264,null,null,null,null,0.009129,0.112195,0.109286,null,null,0.052971,null
1962-10-23,0.35208,null,null,0.021052,0.013592,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003163,null,null,null,null,0.008943,0.112572,0.107487,null,null,0.050834,null
1962-10-24,0.362749,null,null,0.021894,0.014325,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003248,null,null,null,null,0.009073,0.11709,0.110635,null,null,0.052259,null
1962-10-25,0.361149,null,null,0.021653,0.014046,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003248,null,null,null,null,0.008999,0.115208,0.110185,null,null,0.052378,null
1962-10-26,0.353681,null,null,0.020691,0.014046,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003221,null,null,null,null,0.008943,0.113325,0.109735,null,null,0.052259,null
1962-10-29,0.36755,null,null,0.022375,0.014325,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003301,null,null,null,null,0.009092,0.112948,0.114683,null,null,0.053803,null
1962-10-30,0.375285,null,null,0.023818,0.014291,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003327,null,null,null,null,0.009445,0.114454,0.11873,null,null,0.054159,null
1962-10-31,0.36915,null,null,0.023096,0.014465,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003375,null,null,null,null,0.009389,0.115208,0.11828,null,null,0.054634,null
1962-11-01,0.375552,null,null,0.024059,0.01471,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003407,null,null,null,null,0.009408,0.11596,0.120979,null,null,0.054397,null
1962-11-02,0.381153,null,null,0.024901,0.014989,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003471,null,null,null,null,0.009854,0.117843,0.121878,null,null,0.055109,null
1962-11-05,0.385769,null,null,0.025863,0.015129,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003465,null,null,null,null,0.009854,0.116699,0.124127,null,null,0.056297,null
1962-11-07,0.385502,null,null,0.025743,0.015257,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003449,null,null,null,null,0.009891,0.115936,0.125926,null,null,0.055938,null
1962-11-08,0.379099,null,null,0.026104,0.015186,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003428,null,null,null,null,0.009798,0.122801,0.125926,null,null,0.055099,null
1962-11-09,0.385502,null,null,0.025984,0.015221,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003449,null,null,null,null,0.009966,0.127758,0.125476,null,null,0.05462,null
1962-11-12,0.398574,null,null,0.027427,0.015292,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003428,null,null,null,null,0.010245,0.125089,0.125926,null,null,0.055219,null
1962-11-13,0.391371,null,null,0.026946,0.015221,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003439,null,null,null,null,0.010263,0.122801,0.128175,null,null,0.056057,null
1962-11-14,0.399641,null,null,0.027908,0.015363,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003439,null,null,null,null,0.010245,0.127377,0.129974,null,null,0.055818,null
1962-11-15,0.397507,null,null,0.027066,0.015363,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003449,null,null,null,null,0.010263,0.130428,0.129524,null,null,0.055339,null
1962-11-16,0.40391,null,null,0.027908,0.015434,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003428,null,null,null,null,0.010189,0.127377,0.129524,null,null,0.055818,null
1962-11-19,0.396974,null,null,0.02875,0.015469,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003354,null,null,null,null,0.010077,0.127758,0.129524,null,null,0.055698,null
1962-11-20,0.401643,null,null,0.029352,0.015575,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003365,null,null,null,null,0.010096,0.125851,0.129524,null,null,0.056057,null
1962-11-21,0.402576,null,null,0.029352,0.015575,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003386,null,null,null,null,0.010226,0.126233,0.129524,null,null,0.056057,null
1962-11-23,0.414048,null,null,0.028871,0.015894,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0.003465,null,null,null,null,0.010338,0.127758,0.129524,null,null,0.056656,null
